CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,R_Num,F_Num,M_Num,RFM_Numeric,RFM_Score,Segment
11422,439,1,715.63621602196,3,3,1,3,3,1,7,331,Loyal
13180,439,1,321.9209392087631,3,3,1,3,3,1,7,331,Loyal
14316,439,1,2313.750002764295,3,3,2,3,3,2,8,332,Loyal
16696,439,1,6570.551993626728,3,3,4,3,3,4,10,334,VIP
19583,438,1,4496.630463310776,3,3,3,3,3,3,9,333,VIP
14570,438,1,704.1959735757838,3,3,1,3,3,1,7,331,Loyal
10270,137,2,6267.47066223002,4,4,4,4,4,4,12,444,VIP
19582,437,1,1432.54800918946,3,3,2,3,3,2,8,332,Loyal
13075,79,2,7316.345437148016,4,4,4,4,4,4,12,444,VIP
10289,436,1,8821.21427877885,3,3,4,3,3,4,10,334,VIP
13252,435,1,3253.0336510029424,3,3,3,3,3,3,9,333,VIP
17415,66,2,6868.423219536584,4,4,4,4,4,4,12,444,VIP
16771,166,2,9873.026754511764,4,4,4,4,4,4,12,444,VIP
10278,434,1,1851.6982116560473,3,3,2,3,3,2,8,332,Loyal
14276,433,1,712.1611794131765,3,3,1,3,3,1,7,331,Loyal
17997,433,1,7601.43637287192,3,3,4,3,3,4,10,334,VIP
14776,432,1,328.07895363222036,3,3,1,3,3,1,7,331,Loyal
13832,432,1,1258.009181826487,3,3,2,3,3,2,8,332,Loyal
18891,432,1,5099.758486105269,3,3,4,3,3,4,10,334,VIP
16534,430,1,569.3130352846805,3,3,1,3,3,1,7,331,Loyal
13156,430,1,329.0995756169664,3,3,1,3,3,1,7,331,Loyal
14307,430,1,5221.927916107226,3,3,4,3,3,4,10,334,VIP
15634,69,2,7028.359592167628,4,4,4,4,4,4,12,444,VIP
18575,297,2,7477.868006579158,4,4,4,4,4,4,12,444,VIP
15810,429,1,553.8138079030182,3,3,1,3,3,1,7,331,Loyal
15934,428,1,4091.489512212448,3,3,3,3,3,3,9,333,VIP
13109,194,2,6524.330487657397,4,4,4,4,4,4,12,444,VIP
13240,427,1,183.53281296355456,3,3,1,3,3,1,7,331,Loyal
11849,427,1,2808.2122830523545,3,3,3,3,3,3,9,333,VIP
18497,23,2,5829.192833341815,4,4,4,4,4,4,12,444,VIP
12749,426,1,676.653685772113,3,3,1,3,3,1,7,331,Loyal
16680,426,1,1940.4302902888023,3,3,2,3,3,2,8,332,Loyal
19327,426,1,2593.219754827001,3,3,3,3,3,3,9,333,VIP
10205,425,1,1728.4466420215424,3,3,2,3,3,2,8,332,Loyal
17352,339,2,7533.237668140274,3,4,4,3,4,4,11,344,VIP
14591,106,2,1292.0366228533699,4,4,2,4,4,2,10,442,Loyal
13450,425,1,3596.302436240862,3,3,3,3,3,3,9,333,VIP
13811,424,1,425.9952816386406,3,3,1,3,3,1,7,331,Loyal
15141,424,1,3917.9284284902833,3,3,3,3,3,3,9,333,VIP
18501,423,1,1827.7957964473471,3,3,2,3,3,2,8,332,Loyal
11991,423,1,3776.815314610336,3,3,3,3,3,3,9,333,VIP
18463,423,1,5377.3846424327285,3,3,4,3,3,4,10,334,VIP
14538,120,2,7789.345920183073,4,4,4,4,4,4,12,444,VIP
13722,74,2,6347.664288515638,4,4,4,4,4,4,12,444,VIP
13551,421,1,311.83162819706536,3,3,1,3,3,1,7,331,Loyal
15679,420,1,545.27650824421,3,3,1,3,3,1,7,331,Loyal
10152,420,1,2533.545567768782,3,3,2,3,3,2,8,332,Loyal
15754,419,1,5051.913175522078,3,3,4,3,3,4,10,334,VIP
15310,419,1,60.40562760634323,3,3,1,3,3,1,7,331,Loyal
19944,418,1,1991.6315156214102,3,3,2,3,3,2,8,332,Loyal
11104,418,1,2873.536548325519,3,3,3,3,3,3,9,333,VIP
17361,418,1,4465.4589607948255,3,3,3,3,3,3,9,333,VIP
17263,73,2,5304.00835407706,4,4,4,4,4,4,12,444,VIP
11914,416,1,4656.2976382747565,3,3,3,3,3,3,9,333,VIP
17365,416,1,3842.5107063404357,3,3,3,3,3,3,9,333,VIP
19198,416,1,840.7512421925585,3,3,1,3,3,1,7,331,Loyal
10166,415,1,546.7110304527065,3,3,1,3,3,1,7,331,Loyal
10508,415,1,14.09735000389048,3,3,1,3,3,1,7,331,Loyal
11661,414,1,3797.8788498730655,3,3,3,3,3,3,9,333,VIP
13664,414,1,1241.581614634414,3,3,2,3,3,2,8,332,Loyal
10680,413,1,6883.646931276716,3,3,4,3,3,4,10,334,VIP
15260,413,1,1100.4837279132391,3,3,2,3,3,2,8,332,Loyal
14357,412,1,3924.034791306631,3,3,3,3,3,3,9,333,VIP
11363,412,1,225.72740328593468,3,3,1,3,3,1,7,331,Loyal
19523,412,1,1439.2594790647538,3,3,2,3,3,2,8,332,Loyal
12292,411,1,3054.7309896193824,3,3,3,3,3,3,9,333,VIP
11538,411,1,2586.2917754783393,3,3,3,3,3,3,9,333,VIP
13408,411,1,136.9593153313805,3,3,1,3,3,1,7,331,Loyal
18752,410,1,1113.0306458341593,3,3,2,3,3,2,8,332,Loyal
19291,410,1,2842.838620495207,3,3,3,3,3,3,9,333,VIP
11903,410,1,3195.6551809028447,3,3,3,3,3,3,9,333,VIP
10174,409,1,1918.3120050779776,3,3,2,3,3,2,8,332,Loyal
12230,134,2,3894.5331461164633,4,4,3,4,4,3,11,443,VIP
14287,121,2,6044.60243704696,4,4,4,4,4,4,12,444,VIP
14160,409,1,1662.3392697610052,3,3,2,3,3,2,8,332,Loyal
17106,408,1,737.120012878162,3,3,1,3,3,1,7,331,Loyal
19689,408,1,5519.501780354291,3,3,4,3,3,4,10,334,VIP
13171,408,1,2720.2462897098812,3,3,3,3,3,3,9,333,VIP
11567,407,1,460.27961933385234,3,3,1,3,3,1,7,331,Loyal
11151,407,1,4164.753008912302,3,3,3,3,3,3,9,333,VIP
17619,371,2,6532.035168178057,3,4,4,3,4,4,11,344,VIP
16033,259,2,1878.1504553375485,4,4,2,4,4,2,10,442,Loyal
18560,357,2,482.48976748922996,3,4,1,3,4,1,8,341,Loyal
11907,28,2,2264.158789151032,4,4,2,4,4,2,10,442,Loyal
12535,191,2,2883.7568044090513,4,4,3,4,4,3,11,443,VIP
14173,404,1,3006.7706296816755,3,3,3,3,3,3,9,333,VIP
11293,404,1,202.65735934968092,3,3,1,3,3,1,7,331,Loyal
14769,2,2,2861.417268882772,4,4,3,4,4,3,11,443,VIP
16871,403,1,999.6764731896714,3,3,2,3,3,2,8,332,Loyal
12972,280,2,4180.81083112462,4,4,3,4,4,3,11,443,VIP
13922,403,1,6500.180339009731,3,3,4,3,3,4,10,334,VIP
14997,402,1,416.12115506459185,3,3,1,3,3,1,7,331,Loyal
17032,402,1,405.1725013206965,3,3,1,3,3,1,7,331,Loyal
10992,402,1,7973.274319074995,3,3,4,3,3,4,10,334,VIP
18112,177,2,6451.938159967374,4,4,4,4,4,4,12,444,VIP
12240,401,1,4161.695868578633,3,3,3,3,3,3,9,333,VIP
11476,401,1,2751.3268394496818,3,3,3,3,3,3,9,333,VIP
16426,400,1,5382.887280983171,3,3,4,3,3,4,10,334,VIP
10389,400,1,2800.577063741571,3,3,3,3,3,3,9,333,VIP
10999,400,1,1690.9941631967852,3,3,2,3,3,2,8,332,Loyal
11855,399,1,490.518647492505,3,3,1,3,3,1,7,331,Loyal
18850,399,1,6247.783597375659,3,3,4,3,3,4,10,334,VIP
12763,295,2,3022.1738161720464,4,4,3,4,4,3,11,443,VIP
13663,398,1,742.6636996897992,3,3,1,3,3,1,7,331,Loyal
14986,398,1,1975.877495896381,3,3,2,3,3,2,8,332,Loyal
17256,397,1,1094.4345336191254,3,3,2,3,3,2,8,332,Loyal
13731,397,1,3015.758035523792,3,3,3,3,3,3,9,333,VIP
17262,397,1,8050.334738666129,3,3,4,3,3,4,10,334,VIP
10451,397,1,1016.604993855069,3,3,2,3,3,2,8,332,Loyal
19729,396,1,1276.1864806828182,3,3,2,3,3,2,8,332,Loyal
14408,395,1,4972.198852527532,3,3,4,3,3,4,10,334,VIP
14068,395,1,4731.457074346256,3,3,3,3,3,3,9,333,VIP
13277,395,1,3845.7662727169977,3,3,3,3,3,3,9,333,VIP
17951,394,1,417.4123853945098,3,3,1,3,3,1,7,331,Loyal
14690,394,1,954.0292457998817,3,3,1,3,3,1,7,331,Loyal
14595,394,1,6335.356377512269,3,3,4,3,3,4,10,334,VIP
14559,393,1,653.9755961836748,3,3,1,3,3,1,7,331,Loyal
18160,393,1,1064.1624028814958,3,3,2,3,3,2,8,332,Loyal
10112,392,1,203.84209505098147,3,3,1,3,3,1,7,331,Loyal
15131,392,1,205.07691647139367,3,3,1,3,3,1,7,331,Loyal
13197,392,1,4269.637741773131,3,3,3,3,3,3,9,333,VIP
10139,392,1,817.9310579302178,3,3,1,3,3,1,7,331,Loyal
11424,391,1,663.9270912821212,3,3,1,3,3,1,7,331,Loyal
12949,391,1,4391.324374293315,3,3,3,3,3,3,9,333,VIP
13168,391,1,4678.998242859401,3,3,3,3,3,3,9,333,VIP
18708,390,1,48.54642564089712,3,3,1,3,3,1,7,331,Loyal
16043,390,1,4271.362929336315,3,3,3,3,3,3,9,333,VIP
16989,390,1,1317.0620733135004,3,3,2,3,3,2,8,332,Loyal
17236,390,1,1947.6249015209692,3,3,2,3,3,2,8,332,Loyal
16261,389,1,2596.1805180375827,3,3,3,3,3,3,9,333,VIP
10887,389,1,635.0528751940392,3,3,1,3,3,1,7,331,Loyal
10049,388,1,1344.2506396834326,3,3,2,3,3,2,8,332,Loyal
13951,388,1,102.56388345912144,3,3,1,3,3,1,7,331,Loyal
13560,388,1,4822.176861214174,3,3,3,3,3,3,9,333,VIP
10018,313,2,3182.764840265034,3,4,3,3,4,3,10,343,VIP
14821,387,1,581.1576239301602,3,3,1,3,3,1,7,331,Loyal
16340,387,1,6739.104132519445,3,3,4,3,3,4,10,334,VIP
19665,152,2,6794.837893102505,4,4,4,4,4,4,12,444,VIP
17846,386,1,399.755240740583,3,3,1,3,3,1,7,331,Loyal
18643,385,1,3778.19669872032,3,3,3,3,3,3,9,333,VIP
16432,385,1,814.7871512924464,3,3,1,3,3,1,7,331,Loyal
13765,385,1,3362.274306822981,3,3,3,3,3,3,9,333,VIP
12438,385,1,1645.136416542021,3,3,2,3,3,2,8,332,Loyal
19741,384,1,5958.34555865756,3,3,4,3,3,4,10,334,VIP
16358,384,1,8508.500650620206,3,3,4,3,3,4,10,334,VIP
17644,383,1,928.9695436859681,3,3,1,3,3,1,7,331,Loyal
14855,383,1,7913.933918524318,3,3,4,3,3,4,10,334,VIP
16547,383,1,2752.444688737829,3,3,3,3,3,3,9,333,VIP
15911,382,1,7262.4328280068985,3,3,4,3,3,4,10,334,VIP
16481,382,1,4749.3923851457475,3,3,3,3,3,3,9,333,VIP
12761,165,3,3069.684490448477,4,4,3,4,4,3,11,443,VIP
14456,381,1,1940.726595727449,3,3,2,3,3,2,8,332,Loyal
19607,381,1,1121.0239792549612,3,3,2,3,3,2,8,332,Loyal
16160,308,2,882.668491516085,3,4,1,3,4,1,8,341,Loyal
10517,379,1,1306.8180077808845,3,3,2,3,3,2,8,332,Loyal
17737,148,2,2522.2451161352105,4,4,2,4,4,2,10,442,Loyal
19533,378,1,1201.1761662352233,3,3,2,3,3,2,8,332,Loyal
11988,378,1,5390.705822039698,3,3,4,3,3,4,10,334,VIP
17162,377,1,6289.3639935882575,3,3,4,3,3,4,10,334,VIP
18399,377,1,1678.1841747020278,3,3,2,3,3,2,8,332,Loyal
15633,376,1,4611.313169507528,3,3,3,3,3,3,9,333,VIP
15755,376,1,1480.1171063317677,3,3,2,3,3,2,8,332,Loyal
16309,376,1,2789.5533439339506,3,3,3,3,3,3,9,333,VIP
11518,375,1,403.9905869750753,3,3,1,3,3,1,7,331,Loyal
16163,375,1,824.3579530457783,3,3,1,3,3,1,7,331,Loyal
12600,374,1,1813.9431267193431,3,3,2,3,3,2,8,332,Loyal
12195,374,1,332.82271894559,3,3,1,3,3,1,7,331,Loyal
13554,374,1,233.2678427983926,3,3,1,3,3,1,7,331,Loyal
13849,373,1,4052.117976978788,3,3,3,3,3,3,9,333,VIP
14195,372,1,5309.791784338719,3,3,4,3,3,4,10,334,VIP
12305,371,1,1873.2197392462197,3,3,2,3,3,2,8,332,Loyal
19280,371,1,814.1119782383535,3,3,1,3,3,1,7,331,Loyal
12642,370,1,6038.45823931864,3,3,4,3,3,4,10,334,VIP
16409,370,1,284.25524497695665,3,3,1,3,3,1,7,331,Loyal
12994,369,1,398.7222496799498,3,3,1,3,3,1,7,331,Loyal
18751,369,1,1980.097359591938,3,3,2,3,3,2,8,332,Loyal
11271,368,1,3599.372705411888,3,3,3,3,3,3,9,333,VIP
11813,368,1,3061.0382288479705,3,3,3,3,3,3,9,333,VIP
14120,367,1,3446.137490153385,3,3,3,3,3,3,9,333,VIP
16124,46,2,458.39080489794253,4,4,1,4,4,1,9,441,Loyal
18475,367,1,2181.296367024405,3,3,2,3,3,2,8,332,Loyal
14396,366,1,3911.3277967266117,3,3,3,3,3,3,9,333,VIP
10816,307,2,3698.204307519709,3,4,3,3,4,3,10,343,VIP
17304,366,1,910.0651122333825,3,3,1,3,3,1,7,331,Loyal
17331,92,2,738.4501903589106,4,4,1,4,4,1,9,441,Loyal
10082,365,1,1793.13082146531,3,3,2,3,3,2,8,332,Loyal
11920,310,2,2184.3185732503607,3,4,2,3,4,2,9,342,Loyal
17817,364,1,3567.8044703605087,3,3,3,3,3,3,9,333,VIP
12093,364,1,684.0428643732062,3,3,1,3,3,1,7,331,Loyal
17071,364,1,6996.193481885403,3,3,4,3,3,4,10,334,VIP
18367,363,1,6975.277707952378,3,3,4,3,3,4,10,334,VIP
15285,363,1,4740.993174427685,3,3,3,3,3,3,9,333,VIP
14937,363,1,2963.260141672166,3,3,3,3,3,3,9,333,VIP
10369,362,1,3381.071333267191,3,3,3,3,3,3,9,333,VIP
11818,362,1,6386.947925436766,3,3,4,3,3,4,10,334,VIP
12101,362,1,6532.175526115405,3,3,4,3,3,4,10,334,VIP
11779,361,1,1050.859116060936,3,3,2,3,3,2,8,332,Loyal
11364,361,1,546.3330740279242,3,3,1,3,3,1,7,331,Loyal
18089,359,1,1483.0575084947236,3,3,2,3,3,2,8,332,Loyal
12962,359,1,1489.6073201261013,3,3,2,3,3,2,8,332,Loyal
10859,359,1,6613.0253712955755,3,3,4,3,3,4,10,334,VIP
14138,358,1,921.3924249564116,3,3,1,3,3,1,7,331,Loyal
12424,358,1,147.3566596440798,3,3,1,3,3,1,7,331,Loyal
14017,357,1,395.7200737585734,3,3,1,3,3,1,7,331,Loyal
18342,357,1,1077.7221755357782,3,3,2,3,3,2,8,332,Loyal
11134,172,2,3944.4738805925913,4,4,3,4,4,3,11,443,VIP
15166,356,1,1354.9279773272565,3,3,2,3,3,2,8,332,Loyal
15119,356,1,1673.9134757915087,3,3,2,3,3,2,8,332,Loyal
15694,356,1,356.83162190435684,3,3,1,3,3,1,7,331,Loyal
15485,355,1,3155.9921285803734,3,3,3,3,3,3,9,333,VIP
12346,354,1,7803.050872605395,3,3,4,3,3,4,10,334,VIP
15039,354,1,1760.606647718156,3,3,2,3,3,2,8,332,Loyal
18252,354,1,2491.497341786415,3,3,2,3,3,2,8,332,Loyal
15041,353,1,6063.83281355803,3,3,4,3,3,4,10,334,VIP
13901,353,1,446.78237034852805,3,3,1,3,3,1,7,331,Loyal
11337,353,1,1735.8288022952822,3,3,2,3,3,2,8,332,Loyal
11551,352,1,6091.988256778742,3,3,4,3,3,4,10,334,VIP
11629,274,2,4264.626929265068,4,4,3,4,4,3,11,443,VIP
11526,351,1,362.7703944043141,3,3,1,3,3,1,7,331,Loyal
11361,350,1,233.36942669183193,3,3,1,3,3,1,7,331,Loyal
14370,350,1,628.3990564422547,3,3,1,3,3,1,7,331,Loyal
15283,350,1,6616.267665646899,3,3,4,3,3,4,10,334,VIP
17610,349,1,3745.936336056285,3,3,3,3,3,3,9,333,VIP
11993,349,1,1347.7974755457026,3,3,2,3,3,2,8,332,Loyal
10869,349,1,2724.7432471771226,3,3,3,3,3,3,9,333,VIP
11014,348,1,6667.27748641302,3,3,4,3,3,4,10,334,VIP
10602,348,1,5668.600077311335,3,3,4,3,3,4,10,334,VIP
10690,348,1,2169.4520639190614,3,3,2,3,3,2,8,332,Loyal
18685,347,1,3538.975061532424,3,3,3,3,3,3,9,333,VIP
10489,279,2,14104.01669239515,4,4,4,4,4,4,12,444,VIP
16864,347,1,291.2346945713019,3,3,1,3,3,1,7,331,Loyal
17786,346,1,15.007672473159728,3,3,1,3,3,1,7,331,Loyal
18024,346,1,6066.471793449768,3,3,4,3,3,4,10,334,VIP
15488,345,1,953.8896722423435,3,3,1,3,3,1,7,331,Loyal
14027,345,1,6737.486408407234,3,3,4,3,3,4,10,334,VIP
12912,345,1,2053.7400377542926,3,3,2,3,3,2,8,332,Loyal
19909,345,1,214.92720859270287,3,3,1,3,3,1,7,331,Loyal
14744,344,1,3864.4834487171015,3,3,3,3,3,3,9,333,VIP
11873,34,2,7987.766922892175,4,4,4,4,4,4,12,444,VIP
13258,187,2,9691.307434702288,4,4,4,4,4,4,12,444,VIP
13641,343,1,7360.222915743702,3,3,4,3,3,4,10,334,VIP
15307,342,1,1865.0665575765888,3,3,2,3,3,2,8,332,Loyal
18933,342,1,2971.6896719119586,3,3,3,3,3,3,9,333,VIP
12041,342,1,2414.960851266843,3,3,2,3,3,2,8,332,Loyal
10679,341,1,1425.4633423733787,3,3,2,3,3,2,8,332,Loyal
10062,340,1,1884.9282850993934,3,3,2,3,3,2,8,332,Loyal
17829,339,1,4124.083767483079,3,3,3,3,3,3,9,333,VIP
16915,339,1,6336.742735072636,3,3,4,3,3,4,10,334,VIP
18326,338,1,4108.709043637457,3,3,3,3,3,3,9,333,VIP
14970,338,1,5154.338553092463,3,3,4,3,3,4,10,334,VIP
18003,338,1,6963.380453192772,3,3,4,3,3,4,10,334,VIP
13278,273,2,5611.515621472861,4,4,4,4,4,4,12,444,VIP
17296,337,1,5317.1045395718775,3,3,4,3,3,4,10,334,VIP
19014,337,1,7426.730215007987,3,3,4,3,3,4,10,334,VIP
13074,336,1,2776.543778201156,3,3,3,3,3,3,9,333,VIP
18312,336,1,93.10101729592,3,3,1,3,3,1,7,331,Loyal
17552,336,1,1961.7248219333887,3,3,2,3,3,2,8,332,Loyal
11637,335,1,5257.201230253041,3,3,4,3,3,4,10,334,VIP
15103,335,1,2951.2104549966184,3,3,3,3,3,3,9,333,VIP
19116,217,2,1150.9082065865352,4,4,2,4,4,2,10,442,Loyal
10644,335,1,4384.838106756778,3,3,3,3,3,3,9,333,VIP
12068,334,1,1475.2592367631958,3,3,2,3,3,2,8,332,Loyal
10241,333,1,2556.960715099013,3,3,2,3,3,2,8,332,Loyal
12668,333,1,1609.223731550771,3,3,2,3,3,2,8,332,Loyal
10802,333,1,4831.223986988285,3,3,3,3,3,3,9,333,VIP
15059,333,1,1457.3003740837241,3,3,2,3,3,2,8,332,Loyal
10195,332,1,1545.6900908364246,3,3,2,3,3,2,8,332,Loyal
12187,332,1,3189.6077395401853,3,3,3,3,3,3,9,333,VIP
12330,53,2,3563.384196235126,4,4,3,4,4,3,11,443,VIP
13606,331,1,5858.251645824356,3,3,4,3,3,4,10,334,VIP
18468,331,1,3304.82385032206,3,3,3,3,3,3,9,333,VIP
13927,330,1,5650.373590766291,3,3,4,3,3,4,10,334,VIP
16296,330,1,1080.4369505634534,3,3,2,3,3,2,8,332,Loyal
18758,329,1,3540.280547171039,3,3,3,3,3,3,9,333,VIP
19763,329,1,5759.1701055878875,3,3,4,3,3,4,10,334,VIP
16121,329,1,3430.020040813197,3,3,3,3,3,3,9,333,VIP
11200,328,1,1007.950083467558,3,3,2,3,3,2,8,332,Loyal
12854,284,2,2140.4674229856473,4,4,2,4,4,2,10,442,Loyal
17024,328,1,991.3996185549848,3,3,2,3,3,2,8,332,Loyal
16972,327,1,2768.5469564696796,3,3,3,3,3,3,9,333,VIP
10136,327,1,165.1466987257396,3,3,1,3,3,1,7,331,Loyal
11029,327,1,2567.821575470094,3,3,2,3,3,2,8,332,Loyal
12594,326,1,3455.50026097879,3,3,3,3,3,3,9,333,VIP
10086,325,1,788.2286485250372,3,3,1,3,3,1,7,331,Loyal
16219,325,1,2752.143032214858,3,3,3,3,3,3,9,333,VIP
18143,325,1,2523.722674105639,3,3,2,3,3,2,8,332,Loyal
16968,324,1,2502.4995787228863,3,3,2,3,3,2,8,332,Loyal
12773,125,2,3947.1375593246757,4,4,3,4,4,3,11,443,VIP
11700,324,1,2974.232530502047,3,3,3,3,3,3,9,333,VIP
12700,324,1,2378.3181842921294,3,3,2,3,3,2,8,332,Loyal
16815,323,1,5038.135155981025,3,3,4,3,3,4,10,334,VIP
11647,166,2,4742.820559316065,4,4,3,4,4,3,11,443,VIP
15164,322,1,141.1201670520831,3,3,1,3,3,1,7,331,Loyal
10596,321,1,1916.6938872319972,3,3,2,3,3,2,8,332,Loyal
14545,321,1,2473.8418844620123,3,3,2,3,3,2,8,332,Loyal
14384,320,1,1227.7365770335277,3,3,2,3,3,2,8,332,Loyal
18912,320,1,3863.3533105321508,3,3,3,3,3,3,9,333,VIP
14733,319,1,800.7183524757511,3,3,1,3,3,1,7,331,Loyal
17081,277,2,8244.930976070675,4,4,4,4,4,4,12,444,VIP
18690,154,2,578.8667726573474,4,4,1,4,4,1,9,441,Loyal
19928,317,1,3064.4301144476176,3,3,3,3,3,3,9,333,VIP
17178,317,1,292.9520756665163,3,3,1,3,3,1,7,331,Loyal
12294,183,2,1694.1406959108924,4,4,2,4,4,2,10,442,Loyal
10146,316,1,3147.1638321309465,3,3,3,3,3,3,9,333,VIP
14507,316,1,7171.013343108297,3,3,4,3,3,4,10,334,VIP
15783,315,1,5470.714904564638,3,3,4,3,3,4,10,334,VIP
17751,315,1,3098.963442265789,3,3,3,3,3,3,9,333,VIP
15628,315,1,2334.9771408292618,3,3,2,3,3,2,8,332,Loyal
18328,314,1,6409.342240889673,3,3,4,3,3,4,10,334,VIP
13360,314,1,1273.8510624190412,3,3,2,3,3,2,8,332,Loyal
13552,314,1,145.43391741672943,3,3,1,3,3,1,7,331,Loyal
15097,312,1,953.1921617815576,3,3,1,3,3,1,7,331,Loyal
18640,312,1,30.95960622310698,3,3,1,3,3,1,7,331,Loyal
19137,312,1,88.78988957164205,3,3,1,3,3,1,7,331,Loyal
16901,184,2,4389.836718258977,4,4,3,4,4,3,11,443,VIP
10238,310,1,2392.2619126032328,3,3,2,3,3,2,8,332,Loyal
15552,132,2,8610.470828431484,4,4,4,4,4,4,12,444,VIP
14927,309,1,1249.0497871709085,3,3,2,3,3,2,8,332,Loyal
14390,309,1,245.24967571169057,3,3,1,3,3,1,7,331,Loyal
12687,308,1,1208.5826272263366,3,3,2,3,3,2,8,332,Loyal
14951,308,1,30.703017578954167,3,3,1,3,3,1,7,331,Loyal
15388,307,1,5899.512017719562,3,3,4,3,3,4,10,334,VIP
19012,306,1,1744.7160117422288,3,3,2,3,3,2,8,332,Loyal
10192,306,1,7246.002111044234,3,3,4,3,3,4,10,334,VIP
11776,306,1,43.569310022497255,3,3,1,3,3,1,7,331,Loyal
13645,278,2,6052.759488702069,4,4,4,4,4,4,12,444,VIP
16314,305,1,1973.4467223462186,3,3,2,3,3,2,8,332,Loyal
11788,305,1,2686.4084322401827,3,3,3,3,3,3,9,333,VIP
13700,304,1,1704.118578731849,3,3,2,3,3,2,8,332,Loyal
19359,304,1,4556.801179380664,3,3,3,3,3,3,9,333,VIP
16811,303,1,3014.7800762293846,3,3,3,3,3,3,9,333,VIP
19288,303,1,1906.839520350069,3,3,2,3,3,2,8,332,Loyal
13904,110,2,327.45601101580587,4,4,1,4,4,1,9,441,Loyal
17260,302,1,1761.247824792217,3,3,2,3,3,2,8,332,Loyal
19813,301,1,5007.756364125505,4,3,4,4,3,4,11,434,VIP
16773,301,1,1534.8290850469998,3,3,2,3,3,2,8,332,Loyal
13816,300,1,884.4851782737629,4,3,1,4,3,1,8,431,Loyal
14434,300,1,462.1038217256759,4,3,1,4,3,1,8,431,Loyal
10658,300,1,266.2938525028042,4,3,1,4,3,1,8,431,Loyal
15057,299,1,351.5978660086552,4,3,1,4,3,1,8,431,Loyal
14994,299,1,588.3670900568233,4,3,1,4,3,1,8,431,Loyal
12104,298,1,2209.286202249538,4,3,2,4,3,2,9,432,Loyal
19447,297,1,141.06666625584006,4,3,1,4,3,1,8,431,Loyal
12607,296,1,1094.5375785638566,4,3,2,4,3,2,9,432,Loyal
18385,296,1,4606.21416987818,4,3,3,4,3,3,10,433,VIP
12581,37,3,11917.21284032365,4,4,4,4,4,4,12,444,VIP
12565,295,1,8907.596712154518,4,3,4,4,3,4,11,434,VIP
16328,295,1,1866.5017677092305,4,3,2,4,3,2,9,432,Loyal
15991,294,1,1006.244864315148,4,3,2,4,3,2,9,432,Loyal
13406,36,2,645.7399036107646,4,4,1,4,4,1,9,441,Loyal
18923,115,2,4202.647614143977,4,4,3,4,4,3,11,443,VIP
16476,293,1,24.698708829969952,4,3,1,4,3,1,8,431,Loyal
18181,292,1,112.06654358211397,4,3,1,4,3,1,8,431,Loyal
10531,292,1,774.1872458324531,4,3,1,4,3,1,8,431,Loyal
16079,207,2,11137.49429058046,4,4,4,4,4,4,12,444,VIP
19961,291,1,380.6518317409105,4,3,1,4,3,1,8,431,Loyal
10002,291,1,1938.5433639649696,4,3,2,4,3,2,9,432,Loyal
18397,290,1,1565.6957809371695,4,3,2,4,3,2,9,432,Loyal
17739,289,1,3439.69532627412,4,3,3,4,3,3,10,433,VIP
16003,289,1,2144.158869275162,4,3,2,4,3,2,9,432,Loyal
12890,289,1,1478.9588068859964,4,3,2,4,3,2,9,432,Loyal
16239,288,1,1556.9400772996835,4,3,2,4,3,2,9,432,Loyal
18026,288,1,3928.0530503950276,4,3,3,4,3,3,10,433,VIP
13306,288,1,2512.5824790162287,4,3,2,4,3,2,9,432,Loyal
10897,288,1,856.8787741873111,4,3,1,4,3,1,8,431,Loyal
19471,287,1,276.2094108856906,4,3,1,4,3,1,8,431,Loyal
10670,287,1,1410.08987150438,4,3,2,4,3,2,9,432,Loyal
11505,286,1,1555.449907968341,4,3,2,4,3,2,9,432,Loyal
16460,286,1,104.61076995930847,4,3,1,4,3,1,8,431,Loyal
15167,286,1,168.6798609049904,4,3,1,4,3,1,8,431,Loyal
15255,285,1,4993.717437087917,4,3,4,4,3,4,11,434,VIP
11892,284,1,955.4876061805439,4,3,1,4,3,1,8,431,Loyal
13439,284,1,6367.814916552597,4,3,4,4,3,4,11,434,VIP
19695,284,1,59.38818047702976,4,3,1,4,3,1,8,431,Loyal
13792,60,2,3828.732389492609,4,4,3,4,4,3,11,443,VIP
17871,283,1,2815.2234023933306,4,3,3,4,3,3,10,433,VIP
18235,282,1,3062.488187030502,4,3,3,4,3,3,10,433,VIP
13612,282,1,1610.5832113131285,4,3,2,4,3,2,9,432,Loyal
12618,99,2,13116.314792345653,4,4,4,4,4,4,12,444,VIP
14678,281,1,3659.089895426983,4,3,3,4,3,3,10,433,VIP
13163,281,1,6085.6926663541835,4,3,4,4,3,4,11,434,VIP
19480,162,2,3761.220244119229,4,4,3,4,4,3,11,443,VIP
12942,281,1,5627.311892587108,4,3,4,4,3,4,11,434,VIP
18411,186,2,9860.70782297335,4,4,4,4,4,4,12,444,VIP
10990,279,1,877.4875201862391,4,3,1,4,3,1,8,431,Loyal
11812,279,1,5510.096879748267,4,3,4,4,3,4,11,434,VIP
18995,279,1,3736.1088452528684,4,3,3,4,3,3,10,433,VIP
15876,278,1,1133.5145641731838,4,3,2,4,3,2,9,432,Loyal
19897,277,1,5420.284855927736,4,3,4,4,3,4,11,434,VIP
