CustomerID,Recency,Frequency,Monetary,Segment,R_Score,F_Score,M_Score,RFM_Numeric
18712,422,2,2206.907535061707,Loyal,3,4,2,9
16644,253,2,2768.455512280677,VIP,4,4,3,11
10116,1003,1,699.3593941284244,Inactive,2,1,1,4
10583,1002,1,1968.5940337232505,Inactive,2,1,2,5
18586,1001,1,730.7667005964598,Inactive,2,1,1,4
13788,1001,1,1408.8898525130126,Inactive,2,1,2,5
14167,1001,1,4319.932528805424,Inactive,2,1,3,6
18465,1001,1,305.3261919922048,Inactive,2,1,1,4
18357,1000,1,1924.8696085922572,Inactive,2,1,2,5
19759,182,3,13117.458604661526,VIP,4,4,4,12
16154,999,1,725.648233809691,Inactive,2,1,1,4
15420,999,1,8188.363989873898,Inactive,2,1,4,7
18920,999,1,2131.4062190791738,Inactive,2,1,2,5
12043,998,1,233.75307735257877,Inactive,2,1,1,4
13496,998,1,1296.2035175718258,Inactive,2,1,2,5
10778,663,2,2618.693912100871,At-Risk,2,4,3,9
10213,997,1,97.61309844652253,Inactive,2,1,1,4
13762,997,1,3892.049164973103,Inactive,2,1,3,6
19768,997,1,2326.491894021172,Inactive,2,1,2,5
13117,996,1,4428.612613724295,Inactive,2,1,3,6
18783,996,1,363.43774499061027,Inactive,2,1,1,4
12720,995,1,123.81254952618897,Inactive,2,1,1,4
19127,689,3,1916.9003796136699,At-Risk,2,4,2,8
16047,251,2,6244.507548290746,VIP,4,4,4,12
18032,994,1,5259.535063217161,Inactive,2,1,4,7
10001,965,2,3192.192836357188,At-Risk,2,4,3,9
16368,993,1,211.56630078948587,Inactive,2,1,1,4
11949,993,1,2254.578274157456,Inactive,2,1,2,5
16732,993,1,1599.1279118260286,Inactive,2,1,2,5
17833,602,3,2892.5536602053367,VIP,3,4,3,10
10917,238,2,2889.721006433599,VIP,4,4,3,11
13174,992,1,2146.9622286316885,Inactive,2,1,2,5
17014,992,1,920.026266531009,Inactive,2,1,1,4
10089,49,2,1868.3673168006935,Loyal,4,4,2,10
11709,991,1,48.562983618168865,Inactive,2,1,1,4
13041,991,1,6709.494282475895,Inactive,2,1,4,7
10105,910,2,4270.255586225881,At-Risk,2,4,3,9
18619,990,1,3601.5813123695157,Inactive,2,1,3,6
18508,989,1,4649.841827229566,Inactive,2,1,3,6
16082,989,1,465.62802642766525,Inactive,2,1,1,4
10634,291,2,1264.934934436265,Loyal,4,4,2,10
11925,280,3,9374.512705289137,VIP,4,4,4,12
12056,988,1,2608.1988677396794,Inactive,2,1,3,6
16917,988,1,810.5369890048927,Inactive,2,1,1,4
13144,987,1,5753.776630335716,Inactive,2,1,4,7
19631,987,1,422.69870833956026,Inactive,2,1,1,4
10552,987,1,7019.755137426009,Inactive,2,1,4,7
18907,986,1,106.89664065747532,Inactive,2,2,1,5
15383,986,1,3699.611313173959,Inactive,2,2,3,7
13911,986,1,138.32455878367952,Inactive,2,2,1,5
19905,986,1,362.4025570077462,Inactive,2,2,1,5
13389,985,1,1685.9888776282962,Inactive,2,2,2,6
19299,985,1,5203.114589407209,Inactive,2,2,4,8
18442,305,2,7481.44585789754,VIP,3,4,4,11
12430,207,2,2078.200338520688,Loyal,4,4,2,10
10458,984,1,2529.1456090886427,Inactive,2,2,2,6
10207,877,2,4845.307878637966,At-Risk,2,4,3,9
10899,984,1,4149.883680455288,Inactive,2,2,3,7
10021,983,1,86.11380203226102,Inactive,2,2,1,5
18601,983,1,4321.578967161862,Inactive,2,2,3,7
10894,983,1,1529.2908860808404,Inactive,2,2,2,6
10514,785,2,4040.417531100298,At-Risk,2,4,3,9
17294,360,2,10813.342006800356,VIP,3,4,4,11
14904,982,1,3511.319412328133,Inactive,2,2,3,7
17867,982,1,517.3627156552956,Inactive,2,2,1,5
14109,981,1,1002.2485507509145,Inactive,2,2,2,6
17179,852,2,6403.5746024852615,At-Risk,2,4,4,10
11560,981,1,1495.81582028569,Inactive,2,2,2,6
11266,980,1,222.12169436104548,Inactive,2,2,1,5
13638,457,2,4199.448519247847,VIP,3,4,3,10
18941,980,1,670.5352465233825,Inactive,2,2,1,5
13427,979,1,3019.1267561949944,Inactive,2,2,3,7
11927,979,1,5955.462698586137,Inactive,2,2,4,8
12356,979,1,305.5411597326797,Inactive,2,2,1,5
14790,665,2,4941.555769298885,At-Risk,2,4,4,10
10306,978,1,4500.235835543165,Inactive,2,2,3,7
17979,881,2,4472.038509820612,At-Risk,2,4,3,9
13665,977,1,3012.624488407666,Inactive,2,2,3,7
17057,977,1,59.57215994146835,Inactive,2,2,1,5
10661,326,3,7331.3279295409775,VIP,3,4,4,11
14644,977,1,3784.5855946608426,Inactive,2,2,3,7
18503,976,1,6507.966930093776,Inactive,2,2,4,8
12920,976,1,8034.0882489910455,Inactive,2,2,4,8
18946,975,1,1999.383247408291,Inactive,2,2,2,6
16236,461,2,4034.350641629897,VIP,3,4,3,10
16078,116,2,4348.071044730609,VIP,4,4,3,11
10352,975,1,3613.5169810816374,Inactive,2,2,3,7
19094,571,2,1571.6232217968145,Loyal,3,4,2,9
17005,974,1,1975.16476166652,Inactive,2,2,2,6
10158,974,1,1181.2737045547676,Inactive,2,2,2,6
12071,973,1,385.58952107063493,Inactive,2,2,1,5
18595,973,1,6621.635357630581,Inactive,2,2,4,8
19579,301,2,6252.627346708856,VIP,4,4,4,12
13453,316,2,3890.2672432534223,VIP,3,4,3,10
16675,972,1,3711.0719625003903,Inactive,2,2,3,7
10955,972,1,3268.4898309471787,Inactive,2,2,3,7
11712,971,1,520.7552670703612,Inactive,2,2,1,5
14703,971,1,1170.9602324328455,Inactive,2,2,2,6
16563,618,2,6861.789647760679,VIP,3,4,4,11
19465,970,1,251.57418872107027,Inactive,2,2,1,5
15631,970,1,5428.791350763876,Inactive,2,2,4,8
19633,970,1,2438.489996435468,Inactive,2,2,2,6
19989,969,1,2015.7565688936565,Inactive,2,2,2,6
11394,969,1,474.6008032153631,Inactive,2,2,1,5
19461,133,2,752.752354253287,Loyal,4,4,1,9
14732,968,1,313.1070700515433,Inactive,2,2,1,5
13714,968,1,33.40175629489612,Inactive,2,2,1,5
10529,199,2,1287.2495118932616,Loyal,4,4,2,10
12958,968,1,1466.6384184119959,Inactive,2,2,2,6
17904,967,1,387.8796803721792,Inactive,2,2,1,5
13591,967,1,2384.4721175834234,Inactive,2,2,2,6
16895,967,1,699.5804283181162,Inactive,2,2,1,5
19131,240,3,17504.86592146099,VIP,4,4,4,12
10525,966,1,3725.081949161107,Inactive,2,2,3,7
16477,966,1,3062.702808398565,Inactive,2,2,3,7
10374,965,1,2600.5275403272685,Inactive,2,2,3,7
14648,641,2,855.1942823750703,At-Risk,2,4,1,7
12365,965,1,752.663991822817,Inactive,2,2,1,5
11525,964,1,5284.2091682574555,Inactive,2,2,4,8
10013,964,1,1525.4178332342685,Inactive,2,2,2,6
14599,963,1,2495.877124415858,Inactive,2,2,2,6
12278,963,1,2332.6405983113887,Inactive,2,2,2,6
18321,963,1,3585.878533511204,Inactive,2,2,3,7
13814,962,1,288.94513165311224,Inactive,2,2,1,5
13216,203,2,2670.2445180480695,VIP,4,4,3,11
18219,962,1,3475.397774168199,Inactive,2,2,3,7
12113,721,2,10552.249060376906,At-Risk,2,4,4,10
14356,961,1,1215.2818822217973,Inactive,2,2,2,6
15543,9,2,2188.750293413803,Loyal,4,4,2,10
17062,960,1,2114.1060705711043,Inactive,2,2,2,6
16430,848,2,6025.287093320718,At-Risk,2,4,4,10
13466,959,1,3951.901491851588,Inactive,2,2,3,7
13081,784,2,860.7253260742685,At-Risk,2,4,1,7
10629,958,1,3719.014128893253,Inactive,2,2,3,7
10269,189,2,7624.639844938831,VIP,4,4,4,12
15724,958,1,7388.246276243198,Inactive,2,2,4,8
15897,958,1,937.8158224434596,Inactive,2,2,1,5
19472,957,1,2832.3520934533117,Inactive,2,2,3,7
16276,957,1,2029.2790446347728,Inactive,2,2,2,6
17115,956,1,3614.2640358456283,Inactive,2,2,3,7
16656,956,1,920.6810263445308,Inactive,2,2,1,5
10575,956,1,2051.178585470747,Inactive,2,2,2,6
17029,955,1,1024.8900634695326,Inactive,2,2,2,6
16099,873,2,7854.05398077969,At-Risk,2,4,4,10
19499,89,2,3336.525257850716,VIP,4,4,3,11
13192,954,1,1787.4095752399642,Inactive,2,2,2,6
13178,25,2,1195.3392752241637,Loyal,4,4,2,10
16052,755,2,3866.475781005178,At-Risk,2,4,3,9
16116,953,1,1539.0983462542956,Inactive,2,2,2,6
13568,953,1,3722.8376895171386,Inactive,2,2,3,7
19847,953,1,273.30276014474305,Inactive,2,2,1,5
19771,952,1,997.4951153136404,Inactive,2,2,2,6
12203,952,1,7723.196191803135,Inactive,2,2,4,8
11390,952,1,150.8325938722218,Inactive,2,2,1,5
11742,373,2,7167.514314806582,VIP,3,4,4,11
10619,467,2,6392.517118492685,VIP,3,4,4,11
11274,951,1,2304.453412316104,Inactive,2,2,2,6
11939,95,2,12404.81131283565,VIP,4,4,4,12
13953,950,1,3699.4665986891355,Inactive,2,2,3,7
10968,949,1,913.5749698152317,Inactive,2,2,1,5
19508,949,1,3376.984738591125,Inactive,2,2,3,7
19235,775,2,3840.061491688444,At-Risk,2,4,3,9
10281,949,1,2969.868541317736,Inactive,2,2,3,7
16262,948,1,3711.214910968054,Inactive,2,2,3,7
11058,948,1,3024.5399010670963,Inactive,2,2,3,7
14293,948,1,1174.7981273398702,Inactive,2,2,2,6
15178,372,2,8873.199890937376,VIP,3,4,4,11
16980,567,4,12518.810685707771,VIP,3,4,4,11
19200,947,1,350.4338982063602,Inactive,2,2,1,5
11229,946,1,1663.3000953552514,Inactive,2,2,2,6
19227,534,2,3253.4035130607413,VIP,3,4,3,10
14585,946,1,642.514575782667,Inactive,2,2,1,5
18467,177,2,4404.35072579149,VIP,4,4,3,11
12740,945,1,6628.341242401197,Inactive,2,2,4,8
12289,945,1,1554.2633282086217,Inactive,2,2,2,6
11239,945,1,3144.186011192815,Inactive,2,2,3,7
17473,944,1,8059.919617656264,Inactive,2,2,4,8
19400,944,1,1883.6304915613905,Inactive,2,2,2,6
17351,943,1,4367.457021778917,Inactive,2,2,3,7
16638,943,1,2814.0994815130107,Inactive,2,2,3,7
16570,916,2,10737.19181188957,At-Risk,2,4,4,10
13249,942,1,979.6396969736184,Inactive,2,2,2,6
19110,942,1,2834.617692467777,Inactive,2,2,3,7
17595,942,1,674.3595310106807,Inactive,2,2,1,5
16294,941,1,2520.6665837337673,Inactive,2,2,2,6
16527,941,1,1336.4519086722016,Inactive,2,2,2,6
15757,941,1,6265.996822705077,Inactive,2,2,4,8
11969,940,1,5002.486690347939,Inactive,2,2,4,8
10891,940,1,4472.953690616781,Inactive,2,2,3,7
14470,940,1,4302.568312670838,Inactive,2,2,3,7
17175,227,2,6667.941287335127,VIP,4,4,4,12
19556,939,1,931.3674774871777,Inactive,2,2,1,5
18320,939,1,769.4375689850688,Inactive,2,2,1,5
19206,915,2,5926.598077914627,At-Risk,2,4,4,10
19991,173,2,2550.37503878157,Loyal,4,4,2,10
16812,938,1,7413.256618427832,Inactive,2,2,4,8
17519,372,2,4114.752439387894,VIP,3,4,3,10
19710,937,1,3643.4143242352434,Inactive,2,2,3,7
11198,937,1,1255.6527794208114,Inactive,2,2,2,6
15238,937,1,2688.348167120556,Inactive,2,2,3,7
16089,936,1,1795.5956580364777,Inactive,2,2,2,6
16257,868,2,9262.922938414642,At-Risk,2,4,4,10
17705,936,1,3288.699971298231,Inactive,2,2,3,7
10986,935,1,7989.1231807395025,Inactive,2,2,4,8
14440,123,2,3581.847682024743,VIP,4,4,3,11
14909,934,1,1422.472370066886,Inactive,2,2,2,6
19519,351,2,7154.281643396786,VIP,3,4,4,11
18125,399,3,5693.052991267793,VIP,3,4,4,11
13291,747,2,4918.519198661191,At-Risk,2,4,4,10
15105,753,2,4449.846630828645,At-Risk,2,4,3,9
10703,643,2,6500.6290178300615,At-Risk,2,4,4,10
18133,932,1,410.86170612714557,Inactive,2,2,1,5
15704,931,1,4040.5011670470344,Inactive,2,2,3,7
17848,931,1,2117.046745032984,Inactive,2,2,2,6
15208,200,2,7179.083186951437,VIP,4,4,4,12
13828,644,2,1009.1166478077026,At-Risk,2,4,2,8
13230,930,1,413.0926554824537,Inactive,2,2,1,5
10488,929,1,3777.4525638649193,Inactive,2,2,3,7
19539,929,1,2794.9793735359026,Inactive,2,2,3,7
13173,505,2,2782.7791821468854,VIP,3,4,3,10
11667,928,1,114.75034165461096,Inactive,2,2,1,5
19829,928,1,3257.245704150918,Inactive,2,2,3,7
14114,927,1,1632.1983250312937,Inactive,2,2,2,6
13553,927,1,1052.0205417758987,Inactive,2,2,2,6
17761,927,1,7933.213711425927,Inactive,2,2,4,8
11000,927,1,1826.7015390486815,Inactive,2,2,2,6
19042,926,1,5634.608839118378,Inactive,2,2,4,8
11388,926,1,1998.1010947871478,Inactive,2,2,2,6
13712,925,1,1090.6370139625772,Inactive,2,2,2,6
11367,925,1,5323.199378715626,Inactive,2,2,4,8
18189,925,1,2174.2856971571327,Inactive,2,2,2,6
19013,925,1,5474.347043462325,Inactive,2,2,4,8
10454,924,1,5097.991398991738,Inactive,2,2,4,8
19816,924,1,8126.385294651783,Inactive,2,2,4,8
12772,924,1,938.456088707783,Inactive,2,2,1,5
13726,923,1,1697.3468123342946,Inactive,2,2,2,6
17232,923,1,1171.0813347469652,Inactive,2,2,2,6
19108,922,1,261.865467715989,Inactive,2,2,1,5
12875,262,2,3873.2392096066087,VIP,4,4,3,11
11440,921,1,685.9850081797324,Inactive,2,2,1,5
18927,921,1,311.4033230672258,Inactive,2,2,1,5
17010,920,1,5504.704681145326,Inactive,2,2,4,8
17117,160,3,2318.682707854752,Loyal,4,4,2,10
19153,920,1,4045.774703838526,Inactive,2,2,3,7
12989,920,1,1779.366133601978,Inactive,2,2,2,6
19218,919,1,601.7485020754807,Inactive,2,2,1,5
16228,919,1,2445.7693345755933,Inactive,2,2,2,6
16471,919,1,705.0762164956961,Inactive,2,2,1,5
12863,144,2,7889.795880857561,VIP,4,4,4,12
11177,918,1,438.71174166180367,Inactive,2,2,1,5
14760,918,1,57.29810237895085,Inactive,2,2,1,5
10011,17,2,4626.929482359991,VIP,4,4,3,11
15252,917,1,5794.073423627227,Inactive,2,2,4,8
14399,917,1,5248.6629018156755,Inactive,2,2,4,8
18234,406,2,431.44794045778065,Loyal,3,4,1,8
19135,223,4,9100.498502430211,VIP,4,4,4,12
19196,916,1,573.1852608985935,Inactive,2,2,1,5
18212,915,1,6450.095163075882,Inactive,2,2,4,8
10406,101,3,3814.4060285527307,VIP,4,4,3,11
14431,771,2,2725.519076302826,At-Risk,2,4,3,9
15243,489,2,7159.764207410751,VIP,3,4,4,11
16542,914,1,224.2538752585458,Inactive,2,2,1,5
16936,913,1,1266.9313243594852,Inactive,2,2,2,6
18906,821,2,4601.102763429091,At-Risk,2,4,3,9
10140,51,2,3190.3344940186034,VIP,4,4,3,11
14882,912,1,2884.8184717574395,Inactive,2,2,3,7
16012,912,1,6417.771127835731,Inactive,2,2,4,8
10963,852,2,1913.1351762067839,At-Risk,2,4,2,8
17151,594,2,9511.826556848135,VIP,3,4,4,11
18564,911,1,5913.885683421557,Inactive,2,2,4,8
19884,911,1,309.4393300389203,Inactive,2,2,1,5
16894,910,1,857.5283517065174,Inactive,2,2,1,5
19873,909,1,2279.2174530121233,Inactive,2,2,2,6
16787,909,1,4664.488285824118,Inactive,2,2,3,7
12137,909,1,1144.2877270042334,Inactive,2,2,2,6
14445,908,1,530.9203691661311,Inactive,2,2,1,5
11286,908,1,5260.60856879511,Inactive,2,2,4,8
17052,907,1,2326.5678526336505,Inactive,2,2,2,6
13654,907,1,5042.567900766462,Inactive,2,2,4,8
12359,906,1,3554.6923184238212,Inactive,2,2,3,7
18105,906,1,6239.796720796695,Inactive,2,2,4,8
18636,343,2,4999.31307598477,VIP,3,4,4,11
16441,906,1,6433.203372549207,Inactive,2,2,4,8
15047,223,2,3609.8646036733717,VIP,4,4,3,11
18227,905,1,1063.9943320311004,Inactive,2,2,2,6
15203,905,1,6129.122070882699,Inactive,2,2,4,8
19667,73,2,6096.625299514104,VIP,4,4,4,12
11798,904,1,6118.280010329191,Inactive,2,2,4,8
19600,904,1,261.45145340088544,Inactive,2,2,1,5
15291,880,2,6244.814041899959,At-Risk,2,4,4,10
15495,903,1,460.0052314406537,Inactive,2,2,1,5
16284,903,1,4089.0818099750823,Inactive,2,2,3,7
17285,902,1,682.7759466269725,Inactive,2,2,1,5
11300,902,1,5099.295094476879,Inactive,2,2,4,8
16869,820,2,3465.6764305311503,At-Risk,2,4,3,9
13097,901,1,2338.7041867574258,Inactive,2,2,2,6
14616,901,1,183.1474577240578,Inactive,2,2,1,5
15752,900,1,2825.7277576823653,Inactive,2,2,3,7
19852,900,1,394.0353205589893,Inactive,2,2,1,5
14815,48,2,3161.2610491618493,VIP,4,4,3,11
11072,481,2,2638.0064835117723,VIP,3,4,3,10
13225,899,1,2099.61316920014,Inactive,2,2,2,6
11316,519,2,6906.6003932292615,VIP,3,4,4,11
16807,898,1,1302.4009881863735,Inactive,2,2,2,6
16674,898,1,899.1861591348387,Inactive,2,2,1,5
13683,897,1,709.4686865694747,Inactive,2,2,1,5
17227,897,1,3496.994181720613,Inactive,2,2,3,7
13273,422,3,1671.1789999182538,Loyal,3,4,2,9
17000,113,2,3368.9199334427663,VIP,4,4,3,11
15010,896,1,2071.5480406765723,Inactive,2,2,2,6
13040,896,1,4840.8249210734575,Inactive,2,2,3,7
19654,895,1,5525.771570266917,Inactive,2,2,4,8
19776,895,1,477.87449236538674,Inactive,2,2,1,5
10482,895,1,880.0813208416494,Inactive,2,2,1,5
13179,894,1,2097.529276389669,Inactive,2,2,2,6
11249,894,1,1050.9858084460725,Inactive,2,2,2,6
10630,487,2,3670.820431208919,VIP,3,4,3,10
18853,795,2,2871.815964550084,At-Risk,2,4,3,9
12852,893,1,737.3318642314848,Inactive,2,2,1,5
10987,635,3,5602.5576045561265,VIP,3,4,4,11
17622,893,1,697.1211152562527,Inactive,2,2,1,5
17327,892,1,3033.557221801039,Inactive,2,2,3,7
19738,471,2,3093.880194977286,VIP,3,4,3,10
18841,273,2,3258.247048885074,VIP,4,4,3,11
19160,892,1,654.931410358145,Inactive,2,2,1,5
11100,891,1,274.5294129624081,Inactive,2,2,1,5
16652,586,2,8755.871588927905,VIP,3,4,4,11
18632,891,1,1271.3695444519853,Inactive,2,2,2,6
11343,890,1,1950.0661151020495,Inactive,2,2,2,6
14358,889,1,5953.319879507003,Inactive,2,2,4,8
19769,889,1,61.483706044562666,Inactive,2,2,1,5
16780,889,1,6494.511244924375,Inactive,2,2,4,8
16602,888,1,1312.2199976496881,Inactive,2,2,2,6
12349,888,1,206.3574363107828,Inactive,2,2,1,5
11241,887,1,1549.3893465051094,Inactive,2,2,2,6
11125,703,2,2155.51142698764,At-Risk,2,4,2,8
19382,887,1,3416.538321391826,Inactive,2,2,3,7
16764,887,1,3322.2625416987617,Inactive,2,2,3,7
15101,886,1,7767.719235041313,Inactive,2,2,4,8
17843,886,1,2367.7916387220453,Inactive,2,2,2,6
10072,886,1,6668.241935236189,Inactive,2,2,4,8
15472,885,1,7174.353079064007,Inactive,2,2,4,8
15189,777,2,6526.633935088749,At-Risk,2,4,4,10
10707,885,1,4250.895782683332,Inactive,2,2,3,7
11804,884,1,4155.538826141638,Inactive,2,2,3,7
13713,884,1,750.5543919481728,Inactive,2,2,1,5
12475,883,1,1533.349081596088,Inactive,2,2,2,6
14255,883,1,1073.1373465528502,Inactive,2,2,2,6
17397,882,1,3077.4444276520467,Inactive,2,2,3,7
11735,882,1,489.9916714237843,Inactive,2,2,1,5
19777,663,2,1662.9550773880467,At-Risk,2,4,2,8
17426,880,1,196.078604910958,Inactive,2,2,1,5
12817,343,3,12395.393892965305,VIP,3,4,4,11
19424,109,2,7161.374676225536,VIP,4,4,4,12
13874,879,1,6377.963292747479,Inactive,2,2,4,8
19686,878,1,3348.3348490907706,Inactive,2,2,3,7
14211,878,1,4127.159958172683,Inactive,2,2,3,7
12665,877,1,1308.4679345125326,Inactive,2,2,2,6
12493,876,1,4788.307341492436,Inactive,2,2,3,7
16813,876,1,628.8487979248671,Inactive,2,2,1,5
10632,876,1,5607.32308345654,Inactive,2,2,4,8
13083,780,2,6765.805698403128,At-Risk,2,4,4,10
17123,875,1,1374.200749723461,Inactive,2,2,2,6
10236,874,1,318.1751322464732,Inactive,2,2,1,5
17446,173,3,2316.07562233546,Loyal,4,4,2,10
14443,874,1,2920.953647468662,Inactive,2,2,3,7
16770,873,1,1399.0796888712428,Inactive,2,2,2,6
19732,262,2,3797.556970806967,VIP,4,4,3,11
18555,873,1,7097.945549116454,Inactive,2,2,4,8
10285,669,2,2568.3993715210327,At-Risk,2,4,2,8
10148,872,1,2795.6236604367014,Inactive,2,2,3,7
14037,871,1,5737.076061785272,Inactive,2,2,4,8
16549,871,1,5710.744268665736,Inactive,2,2,4,8
17121,871,1,5106.548732800265,Inactive,2,2,4,8
19958,871,1,1886.9890088858483,Inactive,2,2,2,6
14895,92,2,4772.235827484268,VIP,4,4,3,11
15280,870,1,814.7990515685616,Inactive,2,2,1,5
11012,57,2,4851.883256595942,VIP,4,4,3,11
19715,869,1,419.27731830844664,Inactive,2,2,1,5
12785,184,2,1415.0478365793456,Loyal,4,4,2,10
13725,869,1,4346.307628001717,Inactive,2,2,3,7
14576,868,1,5692.492799790671,Inactive,2,2,4,8
15782,868,1,1351.1029984632125,Inactive,2,2,2,6
19793,133,2,12983.176380209396,VIP,4,4,4,12
12408,867,1,52.488185638441806,Inactive,2,2,1,5
10340,590,3,4003.4144458937626,VIP,3,4,3,10
12496,866,1,1919.5131582810507,Inactive,2,2,2,6
15962,866,1,350.404979813409,Inactive,2,2,1,5
19917,866,1,2680.0874237322196,Inactive,2,2,3,7
11689,865,1,952.1270356989733,Inactive,2,2,1,5
14406,864,1,5167.652348310023,Inactive,2,2,4,8
18453,864,1,1478.9323554594337,Inactive,2,2,2,6
11442,608,2,4023.091272269351,VIP,3,4,3,10
18597,183,2,9287.124690150316,VIP,4,4,4,12
14437,863,1,144.1582130027412,Inactive,2,2,1,5
15435,863,1,1728.7065090365898,Inactive,2,2,2,6
18435,863,1,4958.3968969098,Inactive,2,2,4,8
10560,862,1,3597.9584038870503,Inactive,2,2,3,7
18785,862,1,2897.499968798645,Inactive,2,2,3,7
15548,861,1,73.9589528890634,Inactive,2,2,1,5
11826,861,1,2153.5435890859567,Inactive,2,2,2,6
18325,861,1,2216.6381515657104,Inactive,2,2,2,6
13138,860,1,2751.5725438259556,Inactive,2,2,3,7
18264,359,2,6591.328776523466,VIP,3,4,4,11
17842,859,1,409.9714860113565,Inactive,2,2,1,5
16721,859,1,3646.6487345901733,Inactive,2,2,3,7
12978,753,2,6047.517202630493,At-Risk,2,4,4,10
17373,858,1,1628.4562815658462,Inactive,2,2,2,6
15907,858,1,218.91302178970722,Inactive,2,2,1,5
16097,857,1,3304.5564638534233,Inactive,2,2,3,7
15656,857,1,155.03318828921942,Inactive,2,2,1,5
14259,857,1,2376.397772181829,Inactive,2,2,2,6
18286,856,1,3306.1254779577516,Inactive,2,2,3,7
15901,47,2,2420.9678001851785,Loyal,4,4,2,10
19325,856,1,6417.540726241003,Inactive,2,2,4,8
14917,154,2,3495.643805577109,VIP,4,4,3,11
18429,855,1,959.3000898850028,Inactive,2,2,1,5
12530,855,1,215.5369177036352,Inactive,2,2,1,5
11960,578,2,4713.704613151709,VIP,3,4,3,10
17045,854,1,2726.473208005051,Inactive,2,2,3,7
11048,63,2,3465.6012180210814,VIP,4,4,3,11
15772,854,1,539.4529671499764,Inactive,2,2,1,5
12529,853,1,1820.1941558558135,Inactive,2,2,2,6
12964,254,2,6096.527499662598,VIP,4,4,4,12
17137,853,1,862.1845945449302,Inactive,2,2,1,5
17340,818,2,4336.544203084476,At-Risk,2,4,3,9
17967,364,2,3180.916135458714,VIP,3,4,3,10
18734,851,1,541.9805589779241,Inactive,2,2,1,5
10845,851,1,2473.018320048175,Inactive,2,2,2,6
15777,516,2,4499.487989736238,VIP,3,4,3,10
13036,850,1,4334.97711411072,Inactive,2,2,3,7
15947,850,1,1942.732685736911,Inactive,2,2,2,6
12494,850,1,1328.6217368232856,Inactive,2,2,2,6
11884,531,2,2099.5225207446156,Loyal,3,4,2,9
14349,849,1,5602.573962190833,Inactive,2,2,4,8
16610,848,1,87.76537121994394,Inactive,2,2,1,5
17154,847,1,1752.2895863329563,Inactive,2,2,2,6
16488,847,1,3985.8262660716387,Inactive,2,2,3,7
16525,847,1,689.4351971332904,Inactive,2,2,1,5
10689,261,3,3706.0101831907978,VIP,4,4,3,11
15175,846,1,2710.2079153053996,Inactive,2,2,3,7
18648,845,1,1213.5383844470996,Inactive,2,2,2,6
15078,845,1,5608.006751149485,Inactive,2,2,4,8
15448,845,1,1615.1889133473528,Inactive,2,2,2,6
11179,845,1,50.12517371069489,Inactive,2,2,1,5
19074,158,2,8083.738473487463,VIP,4,4,4,12
16406,844,1,233.3147653158062,Inactive,2,2,1,5
18591,844,1,306.28144265784204,Inactive,2,2,1,5
16907,843,1,147.08457563287172,Inactive,2,2,1,5
11638,843,1,1732.1301511144875,Inactive,2,2,2,6
15671,843,1,535.8309690244947,Inactive,2,2,1,5
16928,98,2,7897.603042323322,VIP,4,4,4,12
11382,842,1,143.7804845770725,Inactive,2,2,1,5
11403,842,1,2540.7083599674143,Inactive,2,2,2,6
19011,841,2,4968.561828089319,At-Risk,2,4,4,10
13292,771,2,5173.536025022292,At-Risk,2,4,4,10
14517,840,1,847.2742171974021,Inactive,2,2,1,5
13302,840,1,7747.5621330469385,Inactive,2,2,4,8
17857,840,1,580.1232242304001,Inactive,2,2,1,5
19700,839,1,2125.1617639748415,Inactive,2,2,2,6
17870,839,1,5846.146187352127,Inactive,2,2,4,8
15693,380,2,9180.241304054423,VIP,3,4,4,11
10767,838,1,2089.7685632896287,Inactive,2,2,2,6
12044,131,3,8250.514385305447,VIP,4,4,4,12
11549,838,1,35.383659873119484,Inactive,2,2,1,5
19956,838,1,6496.918854019014,Inactive,2,2,4,8
16140,837,1,3395.8065727664316,Inactive,2,2,3,7
13716,240,2,9342.080660221061,VIP,4,4,4,12
14481,837,1,3724.855974396974,Inactive,2,2,3,7
17898,836,1,1204.4898631995095,Inactive,2,2,2,6
16548,61,2,5722.534732699023,VIP,4,4,4,12
12293,836,1,2947.175061334925,Inactive,2,2,3,7
14837,835,1,1942.665672887008,Inactive,2,2,2,6
17758,533,2,2535.8748810131956,Loyal,3,4,2,9
16793,835,1,900.8961562642953,Inactive,2,2,1,5
17638,835,1,6550.167713358314,Inactive,2,2,4,8
17993,834,1,2084.689467710148,Inactive,2,2,2,6
16007,834,1,5238.363993199389,Inactive,2,2,4,8
15542,834,1,3268.113718600761,Inactive,2,2,3,7
19092,833,1,7832.539640211618,Inactive,2,2,4,8
16356,833,1,3966.521649969916,Inactive,2,2,3,7
17380,833,1,34.46890566918216,Inactive,2,2,1,5
10163,831,1,5724.567572137026,Inactive,2,2,4,8
18656,831,1,5041.443701905795,Inactive,2,2,4,8
14592,831,1,627.5158505255404,Inactive,2,2,1,5
14798,830,1,1302.8391786474328,Inactive,2,2,2,6
16036,830,1,782.8483810668067,Inactive,2,2,1,5
12355,830,1,1146.0428155212917,Inactive,2,2,2,6
15887,829,1,3797.531127730563,Inactive,2,2,3,7
17961,829,1,376.03876822870416,Inactive,2,2,1,5
15827,667,2,4960.217823931943,At-Risk,2,4,4,10
18737,828,1,1311.7151451534855,Inactive,2,2,2,6
10593,630,3,5902.022824597963,VIP,3,4,4,11
14839,828,1,1601.166305486623,Inactive,2,2,2,6
